layer,row,column,ISEG,IREACH,RCHLEN,STRTOP,SLOPE,STRTHICK,STRHC1,cellid,x,y,ICALC,OUTSEG,IUPSEG,IPRIOR,ROUGHCH,SWSID
1,163,91,87,14,317.6,167.506,4.22E-03,2.00E+00,0.05,29251,6440086.3,1938681.3,1,88,0,0,0.035,10149
1,164,91,87,15,358.9,165.526,4.22E-03,2.00E+00,0.05,29431,6440257.3,1938211.4,1,88,0,0,0.035,10149
1,164,92,87,16,366.2,162.275,4.22E-03,2.00E+00,0.05,29432,6440727.2,1938382.4,1,88,0,0,0.035,10149
1,165,92,87,17,544.4,161.612,4.22E-03,2.00E+00,0.05,29612,6440898.2,1937912.6,1,88,0,0,0.035,10149
1,166,92,87,18,500.5,160.296,4.22E-03,2.00E+00,0.05,29792,6441069.2,1937442.7,1,88,0,0,0.035,10149
1,167,92,87,19,500.4,157.742,4.22E-03,2.00E+00,0.05,29972,6441240.2,1936972.9,1,88,0,0,0.035,10149
1,168,92,87,20,501.4,155.189,4.22E-03,2.00E+00,0.05,30152,6441411.2,1936503,1,88,0,0,0.035,10149
1,169,92,87,21,506.3,152.635,4.22E-03,2.00E+00,0.05,30332,6441582.2,1936033.2,1,88,0,0,0.035,10149
1,170,92,87,22,304.9,150.082,4.22E-03,2.00E+00,0.05,30512,6441753.2,1935563.3,1,88,0,0,0.035,10149
1,170,93,87,23,222.7,147.528,4.22E-03,2.00E+00,0.05,30513,6442223.1,1935734.3,1,88,0,0,0.035,10149
1,171,93,87,24,263.9,144.975,4.22E-03,2.00E+00,0.05,30693,6442394.1,1935264.5,1,88,0,0,0.035,10149
1,171,93,88,1,260.7,142.421,1.98E-03,2.00E+00,0.5,30693,6442394.1,1935264.5,1,98,0,0,0.035,10149
1,172,93,88,2,570.4,141.675,1.98E-03,2.00E+00,0.5,30873,6442565.1,1934794.7,1,98,0,0,0.035,10149
1,173,93,88,3,23.1,141.076,1.98E-03,2.00E+00,0.5,31053,6442736.1,1934324.8,1,98,0,0,0.035,10149
1,173,94,88,4,496.8,140.477,1.98E-03,2.00E+00,0.5,31054,6443205.9,1934495.8,1,98,0,0,0.035,10149
1,174,94,88,5,470.7,138.429,1.98E-03,2.00E+00,0.5,31234,6443377,1934026,1,98,0,0,0.035,10149
1,174,93,88,6,55.4,137.748,1.98E-03,2.00E+00,0.5,31233,6442907.1,1933855,1,98,0,0,0.035,10149
1,175,93,88,7,520.1,136.937,1.98E-03,2.00E+00,0.5,31413,6443078.1,1933385.1,1,98,0,0,0.035,10149
1,176,93,88,8,523.4,136.415,1.98E-03,2.00E+00,0.5,31593,6443249.1,1932915.3,1,98,0,0,0.035,10149
1,177,93,88,9,337.6,135.92,1.98E-03,2.00E+00,0.5,31773,6443420.1,1932445.4,1,98,0,0,0.035,10149
1,177,92,88,10,267.6,135.077,1.98E-03,2.00E+00,0.5,31772,6442950.3,1932274.4,1,98,0,0,0.035,10149
1,178,92,88,11,518.9,134.759,1.98E-03,2.00E+00,0.5,31952,6443121.3,1931804.6,1,98,0,0,0.035,10149
1,179,92,88,12,226.5,134.441,1.98E-03,2.00E+00,0.5,32132,6443292.3,1931334.7,1,98,0,0,0.035,10149
1,179,93,88,13,178.9,134.067,1.98E-03,2.00E+00,0.5,32133,6443762.2,1931505.7,1,98,0,0,0.035,10149
1,169,73,89,1,540.6,214.159,8.17E-03,2.00E+00,0.05,30313,6432655.1,1932784,1,91,0,0,0.035,10148
1,169,74,89,2,537.3,194.949,8.17E-03,2.00E+00,0.05,30314,6433125,1932955,1,91,0,0,0.035,10148
1,169,75,89,3,577.5,186.87,8.17E-03,2.00E+00,0.05,30315,6433594.8,1933126,1,91,0,0,0.035,10148
1,169,76,89,4,226.5,182.63,8.17E-03,2.00E+00,0.05,30316,6434064.7,1933297,1,91,0,0,0.035,10148
1,170,76,89,5,549.4,178.574,8.17E-03,2.00E+00,0.05,30496,6434235.7,1932827.2,1,91,0,0,0.035,10148
1,171,76,89,6,485,174.138,8.17E-03,2.00E+00,0.05,30676,6434406.7,1932357.3,1,91,0,0,0.035,10148
1,171,77,89,7,170,171.772,8.17E-03,2.00E+00,0.05,30677,6434876.5,1932528.3,1,91,0,0,0.035,10148
1,172,77,89,8,625.3,169.466,8.17E-03,2.00E+00,0.05,30857,6435047.5,1932058.5,1,91,0,0,0.035,10148
1,173,77,89,9,42.5,167.913,8.17E-03,2.00E+00,0.05,31037,6435218.6,1931588.6,1,91,0,0,0.035,10148
1,173,78,89,10,548.9,166.544,8.17E-03,2.00E+00,0.05,31038,6435688.4,1931759.7,1,91,0,0,0.035,10148
1,173,79,89,11,538.8,163.518,8.17E-03,2.00E+00,0.05,31039,6436158.3,1931930.7,1,91,0,0,0.035,10148
1,173,80,89,12,182.8,162.241,8.17E-03,2.00E+00,0.05,31040,6436628.1,1932101.7,1,91,0,0,0.035,10148
1,174,80,89,13,366.3,160.964,8.17E-03,2.00E+00,0.05,31220,6436799.1,1931631.8,1,91,0,0,0.035,10148
1,174,81,89,14,588,159.774,8.17E-03,2.00E+00,0.05,31221,6437269,1931802.8,1,91,0,0,0.035,10148
1,174,82,89,15,506.9,159.311,8.17E-03,2.00E+00,0.05,31222,6437738.8,1931973.9,1,91,0,0,0.035,10148
1,173,82,89,16,48.6,158.847,8.17E-03,2.00E+00,0.05,31042,6437567.8,1932443.7,1,91,0,0,0.035,10148
1,173,83,89,17,545.8,158.383,8.17E-03,2.00E+00,0.05,31043,6438037.6,1932614.7,1,91,0,0,0.035,10148
1,173,84,89,18,142.8,157.919,8.17E-03,2.00E+00,0.05,31044,6438507.5,1932785.7,1,91,0,0,0.035,10148
1,183,75,90,1,50.1,225.877,7.84E-03,2.00E+00,0.05,32835,6435989,1926548.2,1,91,0,0,0.035,10056
1,184,75,90,2,672.4,218.704,7.84E-03,2.00E+00,0.05,33015,6436160,1926078.3,1,91,0,0,0.035,10056
1,183,75,90,3,46.3,214.985,7.84E-03,2.00E+00,0.05,32835,6435989,1926548.2,1,91,0,0,0.035,10056
1,183,76,90,4,618.6,211.966,7.84E-03,2.00E+00,0.05,32836,6436458.8,1926719.2,1,91,0,0,0.035,10056
1,183,77,90,5,504.4,205.252,7.84E-03,2.00E+00,0.05,32837,6436928.7,1926890.2,1,91,0,0,0.035,10056
1,183,78,90,6,536.7,199.35,7.84E-03,2.00E+00,0.05,32838,6437398.5,1927061.2,1,91,0,0,0.035,10056
1,183,79,90,7,330,195.776,7.84E-03,2.00E+00,0.05,32839,6437868.4,1927232.2,1,91,0,0,0.035,10056
1,182,79,90,8,351.7,193.059,7.84E-03,2.00E+00,0.05,32659,6437697.3,1927702.1,1,91,0,0,0.035,10056
1,182,80,90,9,293.4,190.516,7.84E-03,2.00E+00,0.05,32660,6438167.2,1927873.1,1,91,0,0,0.035,10056
1,181,80,90,10,527,187.215,7.84E-03,2.00E+00,0.05,32480,6437996.2,1928342.9,1,91,0,0,0.035,10056
1,180,80,90,11,203,185.282,7.84E-03,2.00E+00,0.05,32300,6437825.2,1928812.8,1,91,0,0,0.035,10056
1,180,79,90,12,357.8,183.285,7.84E-03,2.00E+00,0.05,32299,6437355.3,1928641.7,1,91,0,0,0.035,10056
1,179,79,90,13,249.9,181.289,7.84E-03,2.00E+00,0.05,32119,6437184.3,1929111.6,1,91,0,0,0.035,10056
1,179,80,90,14,424.9,178.846,7.84E-03,2.00E+00,0.05,32120,6437654.2,1929282.6,1,91,0,0,0.035,10056
1,178,80,90,15,231.4,176.304,7.84E-03,2.00E+00,0.05,31940,6437483.1,1929752.4,1,91,0,0,0.035,10056
1,178,81,90,16,639.8,174.455,7.84E-03,2.00E+00,0.05,31941,6437953,1929923.5,1,91,0,0,0.035,10056
1,177,81,90,17,522.6,170.596,7.84E-03,2.00E+00,0.05,31761,6437782,1930393.3,1,91,0,0,0.035,10056
1,176,81,90,18,238.7,168.503,7.84E-03,2.00E+00,0.05,31581,6437611,1930863.1,1,91,0,0,0.035,10056
1,176,82,90,19,394.1,166.773,7.84E-03,2.00E+00,0.05,31582,6438080.8,1931034.2,1,91,0,0,0.035,10056
1,175,82,90,20,425.5,164.246,7.84E-03,2.00E+00,0.05,31402,6437909.8,1931504,1,91,0,0,0.035,10056
1,175,83,90,21,276.4,163.139,7.84E-03,2.00E+00,0.05,31403,6438379.7,1931675,1,91,0,0,0.035,10056
1,174,83,90,22,585.2,161.163,7.84E-03,2.00E+00,0.05,31223,6438208.6,1932144.9,1,91,0,0,0.035,10056
1,173,83,90,23,36.5,159.311,7.84E-03,2.00E+00,0.05,31043,6438037.6,1932614.7,1,91,0,0,0.035,10056
1,173,84,90,24,253.6,158.328,7.84E-03,2.00E+00,0.05,31044,6438507.5,1932785.7,1,91,0,0,0.035,10056
1,173,84,91,1,7.2,157.455,7.84E-03,2.00E+00,0.05,31044,6438507.5,1932785.7,1,95,0,0,0.035,10056
1,159,72,92,1,352.2,220.733,6.99E-03,2.00E+00,0.05,28512,6430475.2,1937311.4,1,94,0,0,0.035,10123
1,160,72,92,2,255.7,216.488,6.99E-03,2.00E+00,0.05,28692,6430646.2,1936841.6,1,94,0,0,0.035,10123
1,160,73,92,3,423.6,212.36,6.99E-03,2.00E+00,0.05,28693,6431116,1937012.6,1,94,0,0,0.035,10123
1,161,73,92,4,516,207.948,6.99E-03,2.00E+00,0.05,28873,6431287.1,1936542.8,1,94,0,0,0.035,10123
1,162,73,92,5,390.9,204.452,6.99E-03,2.00E+00,0.05,29053,6431458.1,1936072.9,1,94,0,0,0.035,10123
1,162,74,92,6,126.5,202.512,6.99E-03,2.00E+00,0.05,29054,6431927.9,1936243.9,1,94,0,0,0.035,10123
1,163,74,92,7,530.1,200.292,6.99E-03,2.00E+00,0.05,29234,6432098.9,1935774.1,1,94,0,0,0.035,10123
1,164,74,92,8,534.6,196.728,6.99E-03,2.00E+00,0.05,29414,6432269.9,1935304.2,1,94,0,0,0.035,10123
1,165,74,92,9,285.2,195.005,6.99E-03,2.00E+00,0.05,29594,6432440.9,1934834.4,1,94,0,0,0.035,10123
1,165,75,92,10,249.7,193.118,6.99E-03,2.00E+00,0.05,29595,6432910.8,1935005.4,1,94,0,0,0.035,10123
1,166,75,92,11,522.5,190.374,6.99E-03,2.00E+00,0.05,29775,6433081.8,1934535.6,1,94,0,0,0.035,10123
1,167,75,92,12,411.4,187.106,6.99E-03,2.00E+00,0.05,29955,6433252.8,1934065.7,1,94,0,0,0.035,10123
1,167,76,92,13,592.6,182.797,6.99E-03,2.00E+00,0.05,29956,6433722.7,1934236.7,1,94,0,0,0.035,10123
1,168,76,92,14,4.7,180.7,6.99E-03,2.00E+00,0.05,30136,6433893.7,1933766.9,1,94,0,0,0.035,10123
1,168,77,92,15,633.1,178.486,6.99E-03,2.00E+00,0.05,30137,6434363.5,1933937.9,1,94,0,0,0.035,10123
1,168,78,92,16,157.1,175.541,6.99E-03,2.00E+00,0.05,30138,6434833.4,1934108.9,1,94,0,0,0.035,10123
1,169,78,92,17,658.9,174.493,6.99E-03,2.00E+00,0.05,30318,6435004.4,1933639,1,94,0,0,0.035,10123
1,169,79,92,18,492.2,170.27,6.99E-03,2.00E+00,0.05,30319,6435474.2,1933810.1,1,94,0,0,0.035,10123
1,170,79,92,19,486.3,167.91,6.99E-03,2.00E+00,0.05,30499,6435645.2,1933340.2,1,94,0,0,0.035,10123
1,170,80,92,20,95,164.575,6.99E-03,2.00E+00,0.05,30500,6436115.1,1933511.2,1,94,0,0,0.035,10123
1,171,80,92,21,505.9,163.25,6.99E-03,2.00E+00,0.05,30680,6436286.1,1933041.4,1,94,0,0,0.035,10123
1,171,81,92,22,492,161.532,6.99E-03,2.00E+00,0.05,30681,6436755.9,1933212.4,1,94,0,0,0.035,10123
1,172,81,92,23,72.4,160.329,6.99E-03,2.00E+00,0.05,30861,6436926.9,1932742.5,1,94,0,0,0.035,10123
1,172,82,92,24,180.6,159.871,6.99E-03,2.00E+00,0.05,30862,6437396.8,1932913.5,1,94,0,0,0.035,10123
1,162,78,93,1,43.9,190.728,6.00E-03,2.00E+00,0.05,29058,6433807.3,1936928,1,94,0,0,0.035,10284
1,163,78,93,2,542.9,189.821,6.00E-03,2.00E+00,0.05,29238,6433978.3,1936458.1,1,94,0,0,0.035,10284
1,164,78,93,3,358.6,186.694,6.00E-03,2.00E+00,0.05,29418,6434149.3,1935988.3,1,94,0,0,0.035,10284
1,164,79,93,4,186.9,185.444,6.00E-03,2.00E+00,0.05,29419,6434619.2,1936159.3,1,94,0,0,0.035,10284
1,165,79,93,5,527.2,182.691,6.00E-03,2.00E+00,0.05,29599,6434790.2,1935689.4,1,94,0,0,0.035,10284
1,166,79,93,6,520.8,180.692,6.00E-03,2.00E+00,0.05,29779,6434961.2,1935219.6,1,94,0,0,0.035,10284
1,167,79,93,7,449.1,176.291,6.00E-03,2.00E+00,0.05,29959,6435132.2,1934749.7,1,94,0,0,0.035,10284
1,167,80,93,8,274.8,171.906,6.00E-03,2.00E+00,0.05,29960,6435602,1934920.8,1,94,0,0,0.035,10284
1,168,80,93,9,294.5,169.341,6.00E-03,2.00E+00,0.05,30140,6435773,1934450.9,1,94,0,0,0.035,10284
1,168,81,93,10,362.6,167.884,6.00E-03,2.00E+00,0.05,30141,6436242.9,1934621.9,1,94,0,0,0.035,10284
1,169,81,93,11,523.3,165.39,6.00E-03,2.00E+00,0.05,30321,6436413.9,1934152.1,1,94,0,0,0.035,10284
1,170,81,93,12,542.4,162.896,6.00E-03,2.00E+00,0.05,30501,6436584.9,1933682.2,1,94,0,0,0.035,10284
1,171,81,93,13,135.9,161.248,6.00E-03,2.00E+00,0.05,30681,6436755.9,1933212.4,1,94,0,0,0.035,10284
1,171,82,93,14,391.6,159.895,6.00E-03,2.00E+00,0.05,30682,6437225.8,1933383.4,1,94,0,0,0.035,10284
1,172,82,93,15,120.3,159.569,6.00E-03,2.00E+00,0.05,30862,6437396.8,1932913.5,1,94,0,0,0.035,10284
1,172,82,94,1,390.4,159.16,2.44E-03,2.00E+00,0.05,30862,6437396.8,1932913.5,1,95,0,0,0.035,10151
1,172,83,94,2,411.4,158.603,2.44E-03,2.00E+00,0.05,30863,6437866.6,1933084.6,1,95,0,0,0.035,10151
1,173,83,94,3,158.4,158.045,2.44E-03,2.00E+00,0.05,31043,6438037.6,1932614.7,1,95,0,0,0.035,10151
1,173,84,94,4,250.8,156.987,2.44E-03,2.00E+00,0.05,31044,6438507.5,1932785.7,1,95,0,0,0.035,10151
1,173,84,95,1,369.2,156.583,2.82E-03,2.00E+00,0.05,31044,6438507.5,1932785.7,1,97,0,0,0.035,10040
1,173,85,95,2,512.3,155.71,2.82E-03,2.00E+00,0.05,31045,6438977.3,1932956.7,1,97,0,0,0.035,10040
1,173,86,95,3,743.9,154.838,2.82E-03,2.00E+00,0.05,31046,6439447.2,1933127.7,1,97,0,0,0.035,10040
1,174,86,95,4,82.9,152.488,2.82E-03,2.00E+00,0.05,31226,6439618.2,1932657.9,1,97,0,0,0.035,10040
1,174,87,95,5,492,152.027,2.82E-03,2.00E+00,0.05,31227,6440088,1932828.9,1,97,0,0,0.035,10040
1,175,87,95,6,442.7,150.756,2.82E-03,2.00E+00,0.05,31407,6440259,1932359.1,1,97,0,0,0.035,10040
1,175,88,95,7,234,149.87,2.82E-03,2.00E+00,0.05,31408,6440728.9,1932530.1,1,97,0,0,0.035,10040
1,176,88,95,8,450.9,148.3,2.82E-03,2.00E+00,0.05,31588,6440899.9,1932060.2,1,97,0,0,0.035,10040
1,176,89,95,9,550,147.044,2.82E-03,2.00E+00,0.05,31589,6441369.7,1932231.2,1,97,0,0,0.035,10040
1,176,90,95,10,9.4,146.22,2.82E-03,2.00E+00,0.05,31590,6441839.6,1932402.2,1,97,0,0,0.035,10040
1,177,90,95,11,642.9,145.237,2.82E-03,2.00E+00,0.05,31770,6442010.6,1931932.4,1,97,0,0,0.035,10040
1,178,90,95,12,108.9,144.254,2.82E-03,2.00E+00,0.05,31950,6442181.6,1931462.5,1,97,0,0,0.035,10040
1,178,91,95,13,13.7,144.005,2.82E-03,2.00E+00,0.05,31951,6442651.5,1931633.6,1,97,0,0,0.035,10040
1,169,92,96,1,403.3,159.808,2.90E-03,2.00E+00,0.05,30332,6441582.2,1936033.2,1,97,0,0,0.035,10084
1,169,91,96,2,103.5,158.832,2.90E-03,2.00E+00,0.05,30331,6441112.4,1935862.2,1,97,0,0,0.035,10084
1,170,91,96,3,564.4,158.489,2.90E-03,2.00E+00,0.05,30511,6441283.4,1935392.3,1,97,0,0,0.035,10084
1,171,91,96,4,603,156.987,2.90E-03,2.00E+00,0.05,30691,6441454.4,1934922.5,1,97,0,0,0.035,10084
1,172,91,96,5,245.5,155.657,2.90E-03,2.00E+00,0.05,30871,6441625.4,1934452.6,1,97,0,0,0.035,10084
1,172,90,96,6,497.1,154.25,2.90E-03,2.00E+00,0.05,30870,6441155.5,1934281.6,1,97,0,0,0.035,10084
1,173,90,96,7,514.4,153.234,2.90E-03,2.00E+00,0.05,31050,6441326.6,1933811.8,1,97,0,0,0.035,10084
1,174,90,96,8,272.4,152.142,2.90E-03,2.00E+00,0.05,31230,6441497.6,1933341.9,1,97,0,0,0.035,10084
1,174,89,96,9,408,151.111,2.90E-03,2.00E+00,0.05,31229,6441027.7,1933170.9,1,97,0,0,0.035,10084
1,175,89,96,10,362.4,150.556,2.90E-03,2.00E+00,0.05,31409,6441198.7,1932701.1,1,97,0,0,0.035,10084
1,175,90,96,11,174.3,149.843,2.90E-03,2.00E+00,0.05,31410,6441668.6,1932872.1,1,97,0,0,0.035,10084
1,176,90,96,12,553.3,148.759,2.90E-03,2.00E+00,0.05,31590,6441839.6,1932402.2,1,97,0,0,0.035,10084
1,176,91,96,13,284.6,147.675,2.90E-03,2.00E+00,0.05,31591,6442309.4,1932573.2,1,97,0,0,0.035,10084
1,177,91,96,14,100.5,146.591,2.90E-03,2.00E+00,0.05,31771,6442480.4,1932103.4,1,97,0,0,0.035,10084
1,177,90,96,15,458.6,145.507,2.90E-03,2.00E+00,0.05,31770,6442010.6,1931932.4,1,97,0,0,0.035,10084
1,178,90,96,16,18.3,144.424,2.90E-03,2.00E+00,0.05,31950,6442181.6,1931462.5,1,97,0,0,0.035,10084
1,178,91,96,17,22.6,144.208,2.90E-03,2.00E+00,0.05,31951,6442651.5,1931633.6,1,97,0,0,0.035,10084
1,178,91,97,1,524.1,143.152,5.41E-03,2.00E+00,0.05,31951,6442651.5,1931633.6,1,98,0,0,0.035,10121
1,179,91,97,2,364.2,142.044,5.41E-03,2.00E+00,0.05,32131,6442822.5,1931163.7,1,98,0,0,0.035,10121
1,179,92,97,3,592.9,139.26,5.41E-03,2.00E+00,0.05,32132,6443292.3,1931334.7,1,98,0,0,0.035,10121
1,179,93,97,4,28.3,136.476,5.41E-03,2.00E+00,0.05,32133,6443762.2,1931505.7,1,98,0,0,0.035,10121
1,179,93,98,1,152.4,133.692,1.28E-03,2.00E+00,0.5,32133,6443762.2,1931505.7,1,99,0,0,0.035,10121
1,180,93,98,2,536,133.318,1.28E-03,2.00E+00,0.5,32313,6443933.2,1931035.9,1,99,0,0,0.035,10121
1,181,93,98,3,385.4,132.663,1.28E-03,2.00E+00,0.5,32493,6444104.2,1930566,1,99,0,0,0.035,10121
1,181,92,99,1,372.5,132.355,2.52E-03,2.00E+00,0.5,32492,6443634.3,1930395,1,101,0,0,0.035,10175
1,182,92,99,2,616.1,130.963,2.52E-03,2.00E+00,0.5,32672,6443805.3,1929925.2,1,101,0,0,0.035,10175
1,183,92,99,3,520.1,129.993,2.52E-03,2.00E+00,0.5,32852,6443976.4,1929455.3,1,101,0,0,0.035,10175
1,184,92,99,4,417.7,128.398,2.52E-03,2.00E+00,0.5,33032,6444147.4,1928985.5,1,101,0,0,0.035,10175
1,184,93,99,5,228.9,128.064,2.52E-03,2.00E+00,0.5,33033,6444617.2,1929156.5,1,101,0,0,0.035,10175
1,185,93,99,6,421.6,126.774,2.52E-03,2.00E+00,0.5,33213,6444788.2,1928686.7,1,101,0,0,0.035,10175
1,185,92,99,7,114,125.806,2.52E-03,2.00E+00,0.5,33212,6444318.4,1928515.6,1,101,0,0,0.035,10175
1,186,92,99,8,119.8,125.237,2.52E-03,2.00E+00,0.5,33392,6444489.4,1928045.8,1,101,0,0,0.035,10175
1,186,93,99,9,420.1,124.668,2.52E-03,2.00E+00,0.5,33393,6444959.2,1928216.8,1,101,0,0,0.035,10175
1,187,93,99,10,553.6,123.01,2.52E-03,2.00E+00,0.5,33573,6445130.2,1927747,1,101,0,0,0.035,10175
1,188,93,99,11,398.6,122.218,2.52E-03,2.00E+00,0.5,33753,6445301.2,1927277.1,1,101,0,0,0.035,10175
1,188,94,99,12,490.4,121.262,2.52E-03,2.00E+00,0.5,33754,6445771.1,1927448.1,1,101,0,0,0.035,10175
1,189,94,99,13,104.7,120.714,2.52E-03,2.00E+00,0.5,33934,6445942.1,1926978.3,1,101,0,0,0.035,10175
1,189,95,99,14,135.7,120.086,2.52E-03,2.00E+00,0.5,33935,6446412,1927149.3,1,101,0,0,0.035,10175
1,189,94,99,15,371.3,119.125,2.52E-03,2.00E+00,0.5,33934,6445942.1,1926978.3,1,101,0,0,0.035,10175
1,190,94,99,16,371.4,118.191,2.52E-03,2.00E+00,0.5,34114,6446113.1,1926508.4,1,101,0,0,0.035,10175
1,190,93,99,17,368.1,117.858,2.52E-03,2.00E+00,0.5,34113,6445643.3,1926337.4,1,101,0,0,0.035,10175
1,191,93,99,18,537,116.652,2.52E-03,2.00E+00,0.5,34293,6445814.3,1925867.6,1,101,0,0,0.035,10175
1,192,93,99,19,511.8,115.636,2.52E-03,2.00E+00,0.5,34473,6445985.3,1925397.7,1,101,0,0,0.035,10175
1,193,93,99,20,360.6,114.571,2.52E-03,2.00E+00,0.5,34653,6446156.3,1924927.9,1,101,0,0,0.035,10175
1,187,76,100,1,502.6,245.561,1.19E-02,2.00E+00,5,33556,6437142.9,1924839.8,1,101,0,0,0.035,10028
1,187,77,100,2,530.9,231.987,1.19E-02,2.00E+00,5,33557,6437612.7,1925010.8,1,101,0,0,0.035,10028
1,187,78,100,3,532.7,222.609,1.19E-02,2.00E+00,5,33558,6438082.5,1925181.8,1,101,0,0,0.035,10028
1,187,79,100,4,265,213.692,1.19E-02,2.00E+00,5,33559,6438552.4,1925352.8,1,101,0,0,0.035,10028
1,188,79,100,5,321.1,206.893,1.19E-02,2.00E+00,5,33739,6438723.4,1924883,1,101,0,0,0.035,10028
1,188,80,100,6,486.7,200.909,1.19E-02,2.00E+00,5,33740,6439193.2,1925054,1,101,0,0,0.035,10028
1,189,80,100,7,248,194.034,1.19E-02,2.00E+00,5,33920,6439364.3,1924584.1,1,101,0,0,0.035,10028
1,189,81,100,8,423.8,187.159,1.19E-02,2.00E+00,5,33921,6439834.1,1924755.1,1,101,0,0,0.035,10028
1,190,81,100,9,219.5,181.184,1.19E-02,2.00E+00,5,34101,6440005.1,1924285.3,1,101,0,0,0.035,10028
1,190,82,100,10,674.8,175.057,1.19E-02,2.00E+00,5,34102,6440475,1924456.3,1,101,0,0,0.035,10028
1,191,82,100,11,355.1,168.266,1.19E-02,2.00E+00,5,34282,6440646,1923986.5,1,101,0,0,0.035,10028
1,191,83,100,12,383.3,163.443,1.19E-02,2.00E+00,5,34283,6441115.8,1924157.5,1,101,0,0,0.035,10028
1,192,83,100,13,192.1,161.389,1.19E-02,2.00E+00,5,34463,6441286.8,1923687.6,1,101,0,0,0.035,10028
1,192,84,100,14,581.9,157.899,1.19E-02,2.00E+00,5,34464,6441756.7,1923858.6,1,101,0,0,0.035,10028
1,192,85,100,15,534.1,153.058,1.19E-02,2.00E+00,5,34465,6442226.5,1924029.6,1,101,0,0,0.035,10028
1,192,86,100,16,563.5,148.566,1.19E-02,2.00E+00,5,34466,6442696.4,1924200.7,1,101,0,0,0.035,10028
1,192,87,100,17,286,146.423,1.19E-02,2.00E+00,5,34467,6443166.2,1924371.7,1,101,0,0,0.035,10028
1,191,87,100,18,264.7,145.255,1.19E-02,2.00E+00,5,34287,6442995.2,1924841.5,1,101,0,0,0.035,10028
1,191,88,100,19,539.7,142.335,1.19E-02,2.00E+00,5,34288,6443465,1925012.5,1,101,0,0,0.035,10028
1,192,88,100,20,442.2,141.388,1.19E-02,2.00E+00,5,34468,6443636.1,1924542.7,1,101,0,0,0.035,10028
1,192,89,100,21,507.1,136.345,1.19E-02,2.00E+00,5,34469,6444105.9,1924713.7,1,101,0,0,0.035,10028
1,192,90,100,22,500.4,133.832,1.19E-02,2.00E+00,5,34470,6444575.8,1924884.7,1,101,0,0,0.035,10028
1,192,91,100,23,451.1,132.404,1.19E-02,2.00E+00,5,34471,6445045.6,1925055.7,1,101,0,0,0.035,10028
1,193,91,100,24,439.8,129.945,1.19E-02,2.00E+00,5,34651,6445216.6,1924585.9,1,101,0,0,0.035,10028
1,193,92,100,25,106.7,128.997,1.19E-02,2.00E+00,5,34652,6445686.5,1924756.9,1,101,0,0,0.035,10028
1,194,92,100,26,461.2,125.315,1.19E-02,2.00E+00,5,34832,6445857.5,1924287,1,101,0,0,0.035,10028
1,193,92,100,27,68,121.633,1.19E-02,2.00E+00,5,34652,6445686.5,1924756.9,1,101,0,0,0.035,10028
1,193,93,100,28,259.3,117.951,1.19E-02,2.00E+00,5,34653,6446156.3,1924927.9,1,101,0,0,0.035,10028
1,193,93,101,1,175,114.269,1.53E-03,2.00E+00,0.5,34653,6446156.3,1924927.9,1,103,0,0,0.035,10282
1,194,93,101,2,366.9,113.849,1.53E-03,2.00E+00,0.5,34833,6446327.3,1924458,1,103,0,0,0.035,10282
1,194,94,101,3,186.8,113.428,1.53E-03,2.00E+00,0.5,34834,6446797.2,1924629,1,103,0,0,0.035,10282
1,195,94,101,4,520,113.008,1.53E-03,2.00E+00,0.5,35014,6446968.2,1924159.2,1,103,0,0,0.035,10282
1,196,94,101,5,572.8,112.473,1.53E-03,2.00E+00,0.5,35194,6447139.2,1923689.4,1,103,0,0,0.035,10282
1,196,95,101,6,191.8,111.937,1.53E-03,2.00E+00,0.5,35195,6447609,1923860.4,1,103,0,0,0.035,10282
1,197,95,101,7,553.7,111.402,1.53E-03,2.00E+00,0.5,35375,6447780,1923390.5,1,103,0,0,0.035,10282
1,198,95,101,8,473,110.867,1.53E-03,2.00E+00,0.5,35555,6447951,1922920.7,1,103,0,0,0.035,10282
1,198,96,101,9,72,110.332,1.53E-03,2.00E+00,0.5,35556,6448420.9,1923091.7,1,103,0,0,0.035,10282
1,199,96,101,10,615,109.796,1.53E-03,2.00E+00,0.5,35736,6448591.9,1922621.8,1,103,0,0,0.035,10282
1,200,96,101,11,265.7,108.485,1.53E-03,2.00E+00,0.5,35916,6448762.9,1922152,1,103,0,0,0.035,10282
1,200,97,101,12,299.3,107.917,1.53E-03,2.00E+00,0.5,35917,6449232.8,1922323,1,103,0,0,0.035,10282
1,201,97,101,13,542.8,107.35,1.53E-03,2.00E+00,0.5,36097,6449403.8,1921853.2,1,103,0,0,0.035,10282
1,202,97,101,14,606.7,106.693,1.53E-03,2.00E+00,0.5,36277,6449574.8,1921383.3,1,103,0,0,0.035,10282
1,203,97,101,15,572.5,105.215,1.53E-03,2.00E+00,0.5,36457,6449745.8,1920913.5,1,103,0,0,0.035,10282
1,204,97,101,16,405.2,104.515,1.53E-03,2.00E+00,0.5,36637,6449916.8,1920443.6,1,103,0,0,0.035,10282
1,204,98,101,17,123.1,104.356,1.53E-03,2.00E+00,0.5,36638,6450386.6,1920614.6,1,103,0,0,0.035,10282
1,205,98,101,18,54,104.198,1.53E-03,2.00E+00,0.5,36818,6450557.7,1920144.8,1,103,0,0,0.035,10282
