wellname,time,Simulated,Observed
T029MW-3,2003-04-09,335.53994751,346.049987793
T029MW-3,2003-10-20,332.956695557,343.290008545
T029MW-3,2004-04-16,336.03704834,345.529998779
T029MW-3,2004-10-12,332.946716309,342.890014648
T029MW-3,2005-04-18,335.752838135,346.119995117
T029MW-3,2005-10-12,333.419677734,343.450012207
T029MW-3,2006-04-03,337.926086426,349.170013428
T037C-9,2002-10-14,332.449890137,346.959991455
T037C-9,2003-10-28,332.693511963,346.940002441
T037C-9,2004-10-08,332.718017578,346.739990234
T037C-9,2005-04-14,334.292724609,347.75
T037C-9,2005-10-06,332.977752686,347.059997559
T037C-9,2006-10-06,333.126953125,346.910003662
T044EX-6,2006-08-22,10.398226738,15.3599996567
T044EX-6,2007-02-28,10.9183969498,23.4699993134
T044EX-6,2007-05-24,10.2973890305,31.2099990845
T044EX-6,2007-08-23,9.71518516541,21.0200004578
T044EX-6,2007-11-27,9.74243927002,22.2000007629
T044EX-6,2008-02-28,11.0527009964,27.1800003052
T044EX-6,2008-05-27,10.0107126236,29.7800006866
T044EX-6,2008-08-26,9.41805267334,23.1100006104
T044EX-6,2008-11-25,9.44307899475,16.9400005341
T044EX-6,2009-03-03,10.6736087799,27.4799995422
T044EX-6,2009-05-27,10.0581512451,15.2100000381
T044EX-6,2009-08-27,9.30445957184,15.0900001526
T044EX-6,2009-11-19,9.50514984131,15.2399997711
T044EX-6,2010-02-18,10.7380828857,15.1300001144
T044EX-6,2010-05-06,10.7395401001,15.3199996948
T044EX-6,2011-02-04,10.6350746155,15.1800003052
T044EX-6,2011-08-12,10.2471971512,15.25
T044EX-6,2012-02-10,10.2525167465,26.3899993896
T044EX-6,2012-05-14,10.5261869431,25.5
T044EX-6,2012-08-13,9.72247123718,25.5900001526
T044EX-6,2012-11-19,10.1251153946,26.5699996948
T044EX-6,2013-01-26,10.5669212341,26.4400005341
T044EX-6,2013-07-31,9.53373908997,25.7399997711
T044MW-17,2002-01-24,12.2732067108,33.4399986267
T044MW-17,2002-04-23,11.8064060211,32.4599990845
T044MW-17,2002-07-16,11.1834726334,31.8099994659
T044MW-17,2002-10-21,10.5790519714,31.8400001526
T044MW-17,2003-01-07,12.3996124268,33.9900016785
T044MW-17,2003-04-10,12.2323389053,32.1300010681
T044MW-17,2003-07-30,11.447883606,32.5299987793
T044MW-17,2003-10-21,11.0058517456,32.0600013733
T044MW-17,2004-01-14,12.1529369354,33.4700012207
T044MW-17,2004-04-28,12.0344276428,32.9199981689
T044MW-17,2004-07-07,11.3487091064,32.4900016785
T044MW-17,2004-10-08,10.7932529449,32.2700004578
T044MW-17,2005-01-21,12.2616147995,33.6699981689
T044MW-17,2005-04-06,12.5867767334,33.5299987793
T044MW-17,2005-07-26,11.7730798721,33.1599998474
T044MW-17,2005-10-04,11.3090438843,32.7299995422
T044MW-17,2006-01-31,12.9219427109,31.0400009155
T044MW-17,2006-06-30,12.3688011169,32.7200012207
T044MW-17,2006-08-22,11.8774232864,32.7299995422
T044MW-17,2006-11-28,11.7488574982,32.1100006104
T044MW-17,2007-02-27,12.2210445404,32.5600013733
T044MW-17,2007-05-24,11.7295131683,32.2400016785
T044MW-17,2007-08-23,10.9989948273,32.0800018311
T044MW-17,2007-11-27,11.0154457092,31.9500007629
T044MW-17,2008-02-28,12.2715606689,33.2400016785
T044MW-17,2008-05-27,11.3418931961,32.0900001526
T044MW-17,2008-08-26,10.5850219727,31.8199996948
T044MW-17,2008-11-25,10.606338501,31.8400001526
T044MW-17,2009-03-03,11.7112817764,34.2000007629
T044MW-17,2009-05-27,11.3017282486,32.4000015259
T044MW-17,2009-08-27,10.4061183929,32.1199989319
T044MW-17,2009-11-19,10.6841812134,31.9899997711
T044MW-17,2010-02-18,11.8155651093,33.7999992371
T044MW-17,2010-05-06,11.9944343567,33.0299987793
T044MW-17,2011-02-04,11.897936821,32.75
T044MW-17,2011-08-12,11.676199913,32.6300010681
T044MW-17,2012-02-10,11.6011295319,33.0999984741
T044MW-17,2012-05-14,11.9234695435,33.3300018311
T044MW-17,2012-08-13,10.9852981567,32.7599983215
T044MW-17,2012-11-19,11.2422704697,32.4599990845
T044MW-17,2013-01-26,11.8869285583,33.0999984741
T044MW-17,2013-07-31,10.7426462173,32.2200012207
T061MW-2,2005-01-31,209.10798645,235.020004272
T061MW-2,2005-05-02,216.022506714,235.050003052
T061MW-2,2005-07-15,212.138336182,234.369995117
T061MW-2,2005-11-11,203.073165894,234.589996338
T061MW-2,2006-01-23,212.145782471,234.949996948
T061MW-2,2006-05-02,219.61668396,235.149993896
T061MW-2,2006-07-14,211.393676758,234.449996948
T061MW-2,2006-10-27,203.200057983,233.979995728
T061MW-2,2007-01-24,203.72215271,234.080001831
T061MW-2,2007-05-31,205.181991577,233.779998779
T061MW-2,2007-09-25,198.016906738,233.529998779
T061MW-2,2007-12-14,196.466659546,234.690002441
T061MW-2,2008-03-27,206.138076782,234.990005493
T061MW-2,2008-07-22,199.120895386,233.449996948
T061MW-2,2008-10-30,194.083328247,233.229995728
T061MW-2,2009-01-15,193.62336731,235.029998779
T061MW-2,2009-04-28,202.134811401,235.100006104
T061MW-2,2009-12-01,195.659378052,234.429992676
T061MW-2,2010-06-29,207.320037842,234.36000061
T061MW-2,2010-11-18,202.231567383,234.679992676
T061MW-2,2011-02-23,214.302246094,235.309997559
T061MW-2,2011-07-15,209.02041626,235.619995117
T061MW-2,2012-06-14,207.356552124,235.039993286
T061MW-2,2014-06-13,202.133728027,234.179992676
T110MW-1,2002-02-22,7.23827791214,10.3800001144
T110MW-1,2002-08-07,6.72238302231,7.94999980927
T110MW-1,2002-11-22,6.28185176849,8.39000034332
T110MW-1,2003-02-21,7.34623765945,10.5900001526
T110MW-1,2003-05-23,7.39526128769,9.97999954224
T110MW-1,2003-08-12,7.03761339188,7.30000019073
T110MW-1,2003-11-17,6.65110063553,7.82999992371
T110MW-1,2004-02-12,7.51629590988,10.0100002289
T110MW-1,2004-05-05,7.44533634186,9.03999996185
T110MW-1,2004-08-30,6.76473045349,6.69999980927
T110MW-1,2004-11-29,6.48558425903,8.85000038147
T110MW-1,2005-02-28,7.42718410492,11.3699998856
T110MW-1,2005-06-06,7.62835693359,9.72999954224
T110MW-1,2005-08-30,7.18503665924,8.10999965668
T110MW-1,2005-11-29,6.90508747101,8.51000022888
T110MW-1,2006-02-28,7.97371387482,10.3199996948
T110MW-1,2006-06-13,8.13591766357,9.52000045776
T110MW-1,2006-08-22,7.53688049316,8.56000041962
T110MW-1,2006-11-27,7.10892820358,8.82999992371
T110MW-1,2007-02-15,7.15572738647,10.0
T110MW-1,2007-05-17,7.13502502441,12.4399995804
T110MW-1,2007-08-16,6.82511901855,10.1199998856
T110MW-1,2007-11-15,6.51484632492,9.77000045776
T110MW-1,2008-02-14,7.08202409744,12.3999996185
T110MW-1,2008-05-15,6.8954615593,10.3400001526
T110MW-1,2008-08-28,6.44933462143,8.47999954224
T110MW-1,2008-11-20,6.15149402618,9.39000034332
T110MW-1,2009-02-25,6.4384598732,14.0600004196
T110MW-1,2009-05-18,6.58988332748,10.9399995804
T110MW-1,2009-08-20,6.25388050079,9.64999961853
T110MW-1,2010-02-11,6.63157510757,12.6499996185
T110MW-1,2011-02-17,7.11669063568,12.2899999619
T110MW-1,2011-08-19,7.14863634109,9.90999984741
T110MW-1,2012-02-10,6.83249950409,11.0500001907
T110MW-1,2012-08-01,6.78149318695,9.69999980927
T110MW-11,2002-02-22,6.34443426132,7.44999980927
T110MW-11,2002-08-07,5.78739643097,5.13000011444
T110MW-11,2002-11-22,5.38644647598,5.15999984741
T110MW-11,2003-02-21,6.46487236023,8.10000038147
T110MW-11,2003-05-23,6.45567703247,7.09000015259
T110MW-11,2003-08-12,6.08223199844,4.96999979019
T110MW-11,2003-11-17,5.72337627411,4.80000019073
T110MW-11,2004-02-12,6.65131950378,7.34000015259
T110MW-11,2004-05-05,6.48598957062,6.19999980927
T110MW-11,2004-08-30,5.82630443573,4.80999994278
T110MW-11,2004-11-29,5.57295084,5.96999979019
T110MW-11,2005-02-28,6.53947353363,9.03999996185
T110MW-11,2005-06-06,6.68428850174,7.21000003815
T110MW-11,2005-08-30,6.2212395668,5.69999980927
T110MW-11,2005-11-29,5.96713876724,5.40000009537
T110MW-11,2006-02-28,7.05768156052,7.94000005722
T110MW-11,2006-06-13,7.13459062576,7.61999988556
T110MW-11,2006-08-22,6.53694868088,5.92000007629
T110MW-11,2006-11-27,6.14025163651,5.63000011444
T110MW-11,2007-02-15,6.20897436142,6.63999986649
T110MW-11,2007-05-17,6.17124795914,6.46999979019
T110MW-11,2007-08-16,5.87971019745,5.34000015259
T110MW-11,2007-11-15,5.59785223007,5.09999990463
T110MW-11,2008-02-14,6.21709156036,7.32999992371
T110MW-11,2008-05-15,5.95682621002,6.57999992371
T110MW-11,2008-08-28,5.53688907623,4.67999982834
T110MW-11,2008-11-20,5.26648330688,4.73999977112
T110MW-11,2009-02-25,5.59770441055,7.51999998093
T110MW-11,2009-05-18,5.69287014008,6.94999980927
T110MW-11,2009-08-20,5.36196041107,5.40000009537
T110MW-11,2010-02-11,5.8083524704,7.01000022888
T110MW-11,2011-02-17,6.2342338562,5.90999984741
T110MW-11,2011-08-19,6.17999458313,6.5
T110MW-11,2012-02-10,5.90245580673,6.69999980927
T110MW-11,2012-08-01,5.844789505,5.5
T110MW-19,2007-05-17,4.47181177139,6.61999988556
T110MW-19,2007-08-16,4.19742584229,5.57000017166
T110MW-19,2007-11-15,3.97037243843,5.65000009537
T110MW-19,2008-02-14,4.75099849701,9.02999973297
T110MW-19,2008-05-15,4.2951464653,6.28999996185
T110MW-19,2008-08-28,3.90636324883,5.17000007629
T110MW-19,2008-11-20,3.68846487999,5.55999994278
T110MW-19,2009-02-25,4.17819213867,10.75
T110MW-19,2009-05-18,4.11279344559,7.01999998093
T110MW-19,2009-08-20,3.76909327507,5.92999982834
T110MW-19,2010-02-11,4.41595602036,9.26000022888
T110MW-19,2011-02-17,4.7269282341,8.27999973297
T110MW-19,2011-08-19,4.46488380432,6.63999986649
T110MW-19,2012-02-10,4.26932239532,7.38999986649
T110MW-19,2012-08-01,4.17755556107,6.01999998093
T110MW-9,2002-02-22,6.52098369598,7.88000011444
T110MW-9,2002-08-07,5.93788146973,4.78000020981
T110MW-9,2002-11-22,5.53586101532,4.98000001907
T110MW-9,2003-02-21,6.64274549484,8.84000015259
T110MW-9,2003-05-23,6.63030862808,7.38999986649
T110MW-9,2003-08-12,6.23372030258,4.69999980927
T110MW-9,2003-11-17,5.8724694252,4.88000011444
T110MW-9,2004-02-12,6.83384180069,7.19999980927
T110MW-9,2004-05-05,6.64729738235,6.26000022888
T110MW-9,2004-08-30,5.97088813782,4.11000013351
T110MW-9,2004-11-29,5.72785568237,5.42000007629
T110MW-9,2005-02-28,6.71808242798,9.39000034332
T110MW-9,2005-06-06,6.85598707199,6.98999977112
T110MW-9,2005-08-30,6.37119054794,5.01999998093
T110MW-9,2005-11-29,6.12144327164,4.96000003815
T110MW-9,2006-02-28,7.23355102539,7.94999980927
T110MW-9,2006-06-13,7.29660844803,7.01999998093
T110MW-9,2006-08-22,6.68805646896,5.23999977112
T110MW-9,2006-11-27,6.29413986206,4.5
T110MW-9,2007-02-15,6.37580776215,6.88999986649
T110MW-9,2007-05-17,6.33000850677,6.26999998093
T110MW-9,2007-08-16,6.02670955658,4.5
T110MW-9,2007-11-15,5.74948263168,4.59999990463
T110MW-9,2008-02-14,6.39814662933,8.59000015259
T110MW-9,2008-05-15,6.11546611786,5.34000015259
T110MW-9,2008-08-28,5.67935323715,3.79999995232
T110MW-9,2008-11-20,5.4132938385,4.42999982834
T110MW-9,2009-02-25,5.77477788925,9.64000034332
T110MW-9,2009-05-18,5.85935354233,6.51000022888
T110MW-9,2009-08-20,5.50923681259,4.75
T110MW-9,2010-02-11,5.98845815659,4.88999986649
T110MW-9,2011-02-17,6.41208028793,8.42000007629
T110MW-9,2011-08-19,6.33265066147,5.67999982834
T110MW-9,2012-02-10,6.06289863586,6.51999998093
T110MW-9,2012-08-01,5.9912981987,5.09999990463
T124MW-13,2005-03-23,7.66381788254,9.53999996185
T124MW-13,2005-06-21,7.71630048752,8.35000038147
T124MW-13,2005-09-21,7.33431148529,5.13000011444
T124MW-13,2006-02-15,8.03122615814,11.1199998856
T124MW-13,2006-06-02,8.43702316284,10.0100002289
T124MW-13,2006-09-25,7.60338640213,6.32999992371
T124MW-13,2006-12-28,7.32307910919,8.48999977112
T124MW-13,2007-06-14,7.27744245529,7.13000011444
T124MW-13,2007-09-28,6.88356924057,5.86999988556
T124MW-13,2007-12-06,6.68246078491,5.88999986649
T124MW-13,2008-03-19,7.26410961151,8.44999980927
T124MW-13,2008-05-28,7.04647684097,6.84000015259
T124MW-13,2008-09-03,6.67693185806,5.78000020981
T124MW-13,2008-11-24,6.3652472496,6.34999990463
T124MW-13,2009-03-05,6.59378433228,11.0699996948
T124MW-13,2009-12-09,6.20375442505,7.73999977112
T124MW-13,2010-08-03,6.92007064819,6.63999986649
T124MW-13,2011-03-17,7.5325460434,11.779999733
T124MW-13,2011-09-30,7.25745153427,6.73000001907
T124MW-13,2012-03-29,7.19295215607,12.7100000381
T124MW-13,2012-09-05,6.87893438339,6.65000009537
T124MW-2,2002-03-22,6.91863775253,9.88000011444
T124MW-2,2002-06-25,6.71471500397,5.65999984741
T124MW-2,2002-09-17,6.38684272766,4.42000007629
T124MW-2,2002-12-18,6.44758176804,11.1099996567
T124MW-2,2003-03-19,7.04006290436,9.65999984741
T124MW-2,2003-06-25,7.06340837479,6.42999982834
T124MW-2,2003-09-17,6.72306108475,5.01999998093
T124MW-2,2003-12-30,6.76426458359,10.8299999237
T124MW-2,2004-03-24,7.48392486572,8.98999977112
T124MW-2,2004-06-29,6.93558168411,5.46999979019
T124MW-2,2004-09-21,6.52290821075,4.80000019073
T124MW-2,2004-12-27,6.55657291412,8.52999973297
T124MW-2,2005-09-21,6.93254375458,3.1099998951
T124MW-2,2006-02-15,7.66660737991,9.93000030518
T124MW-2,2006-06-02,8.03200149536,9.18000030518
T124MW-2,2006-09-25,7.18985748291,5.5
T124MW-2,2006-12-28,6.92489099503,9.59000015259
T124MW-2,2007-03-01,7.02619457245,10.8400001526
T124MW-2,2007-06-14,6.87840652466,6.69000005722
T124MW-2,2007-09-28,6.49367904663,5.94000005722
T124MW-2,2007-12-06,6.30371665955,4.5
T124MW-2,2008-03-19,6.89794397354,7.32000017166
T124MW-2,2008-05-28,6.65932559967,6.19999980927
T124MW-2,2008-09-03,6.29522895813,5.09000015259
T124MW-2,2008-11-24,5.99692201614,4.92000007629
T124MW-2,2009-03-05,6.25260257721,11.8000001907
T124MW-2,2009-12-09,5.84431409836,6.09999990463
T124MW-2,2010-08-03,6.53612804413,6.07000017166
T124MW-2,2011-03-17,7.17484426498,12.4499998093
T124MW-2,2012-03-29,6.82266044617,12.8500003815
T124MW-2,2012-09-05,6.49045085907,5.98999977112
T132MW-1,2001-11-19,354.997619629,376.790008545
T132MW-1,2002-03-28,372.284210205,379.239990234
T143MW-3,2002-03-04,251.173110962,271.760009766
T143MW-3,2002-06-07,225.114471436,270.470001221
T143MW-3,2002-10-09,199.743133545,267.309997559
T143MW-3,2003-01-24,248.700088501,272.579986572
T143MW-3,2003-08-28,214.757232666,268.989990234
T143MW-3,2003-11-11,204.451583862,267.769989014
T143MW-3,2004-02-09,250.836593628,273.839996338
T143MW-3,2004-05-25,231.725509644,271.209991455
T143MW-3,2004-08-18,206.890197754,269.630004883
T143MW-3,2004-11-16,204.977096558,272.440002441
T143MW-3,2005-03-17,252.434371948,273.410003662
T143MW-3,2005-06-06,252.912261963,272.670013428
T143MW-3,2005-09-06,220.516494751,269.850006104
T143MW-3,2005-12-09,225.165756226,272.739990234
T143MW-3,2006-03-24,253.950317383,274.220001221
T143MW-3,2006-06-13,238.532089233,271.390014648
T143MW-3,2007-03-15,249.868423462,273.480010986
T143MW-3,2007-11-20,196.835891724,266.559997559
T143MW-3,2008-02-21,249.960479736,272.850006104
T143MW-3,2008-05-19,222.545349121,271.760009766
T143MW-3,2008-08-04,201.206008911,268.25
T143MW-3,2009-03-18,246.695404053,272.540008545
T143MW-3,2009-09-08,201.396636963,265.390014648
T153MW-2,2002-02-22,29.3149299622,70.8199996948
T153MW-2,2003-03-13,29.2974357605,70.0699996948
T153MW-2,2005-02-25,29.8807125092,70.9100036621
T153MW-2,2005-05-13,30.8063297272,69.0999984741
T153MW-2,2005-08-11,31.531879425,70.3300018311
T153MW-5,2002-02-22,29.8361034393,71.0899963379
T153MW-5,2003-03-13,29.8003463745,70.1100006104
T153MW-5,2005-02-25,30.3995895386,70.9300003052
T153MW-5,2005-05-13,31.3065395355,69.1200027466
T153MW-5,2005-08-11,32.0391311646,70.3600006104
T164EX-1,2003-10-16,4.82139253616,3.05999994278
T164EX-1,2004-01-21,5.53377008438,6.94999980927
T164EX-1,2004-04-12,5.72502708435,6.78000020981
T164EX-1,2004-07-07,5.09777832031,6.30999994278
T164EX-1,2004-10-18,4.6713809967,3.99000000954
T164EX-1,2005-01-25,5.55374336243,8.02000045776
T164EX-1,2005-04-06,5.92160797119,9.28999996185
T164EX-1,2005-07-14,5.43572425842,5.71999979019
T164EX-1,2007-04-11,5.28421163559,6.30000019073
T164EX-1,2007-10-04,4.70057058334,2.77999997139
T164EX-1,2008-01-17,5.01469087601,6.38999986649
T164EX-1,2008-04-30,5.06549692154,4.65000009537
T164EX-1,2008-07-10,4.77131414413,4.48999977112
T164EX-1,2008-10-08,4.44122219086,0.509999990463
T164EX-1,2009-01-26,4.33268737793,5.75
T164EX-1,2010-05-06,5.35650491714,8.03999996185
T164EX-1,2011-01-05,5.21370887756,9.93999958038
T164EX-1,2011-08-03,5.22932720184,6.38999986649
T164EX-1,2012-01-24,4.96211290359,7.34000015259
T164EX-1,2012-05-16,5.29042720795,7.78999996185
T164EX-1,2012-07-27,4.88439655304,7.73999977112
T164EX-1,2012-11-07,4.62369680405,5.40999984741
T164MW-1,2003-07-22,5.11544370651,5.13999986649
T164MW-1,2003-10-16,4.74967575073,4.05000019073
T164MW-1,2004-01-21,5.46773815155,7.11999988556
T164MW-1,2004-04-12,5.65525722504,5.26000022888
T164MW-1,2004-07-07,5.02507829666,4.82000017166
T164MW-1,2004-10-18,4.60105228424,3.6099998951
T164MW-1,2005-01-25,5.48912096024,7.53000020981
T164MW-1,2005-04-06,5.8548078537,8.94999980927
T164MW-1,2005-07-14,5.36247873306,5.46000003815
T164MW-1,2005-10-26,4.93094778061,3.91000008583
T164MW-1,2006-01-24,6.11281824112,9.07999992371
T164MW-1,2006-04-06,6.65364360809,9.88000011444
T164MW-1,2006-07-31,5.53626394272,4.55999994278
T164MW-1,2006-10-16,5.1402258873,4.55999994278
T164MW-1,2007-01-22,5.06233787537,3.88000011444
T164MW-1,2007-04-11,5.21172094345,5.40999984741
T164MW-1,2007-07-09,4.93673372269,4.03999996185
T164MW-1,2007-10-04,4.62967300415,3.23000001907
T164MW-1,2008-01-17,4.94692230225,6.61999988556
T164MW-1,2008-04-30,4.99483823776,5.0
T164MW-1,2008-07-10,4.70061635971,3.93000006676
T164MW-1,2008-10-08,4.37292098999,2.8599998951
T164MW-1,2009-01-26,4.26583576202,4.92999982834
T164MW-1,2010-05-06,5.29082345963,7.21000003815
T164MW-1,2011-01-05,5.14851808548,9.03999996185
T164MW-1,2011-08-03,5.15532112122,5.61000013351
T164MW-1,2012-01-24,4.8909778595,6.53000020981
T164MW-1,2012-05-16,5.22071695328,7.01999998093
T164MW-1,2012-07-27,4.81294775009,6.98000001907
T164MW-1,2012-11-07,4.55445432663,4.57999992371
T164MW-4,2003-07-22,5.22769832611,5.05000019073
T164MW-4,2003-10-16,4.86029911041,4.03999996185
T164MW-4,2004-01-21,5.55278205872,7.11000013351
T164MW-4,2004-04-12,5.76340007782,6.42000007629
T164MW-4,2004-07-07,5.1383099556,5.98999977112
T164MW-4,2004-10-18,4.70778417587,3.63000011444
T164MW-4,2005-01-25,5.56762313843,7.65999984741
T164MW-4,2005-04-06,5.94463729858,8.93000030518
T164MW-4,2005-07-14,5.47695350647,5.40999984741
T164MW-4,2005-10-26,5.04316473007,3.98000001907
T164MW-4,2006-01-24,6.19370651245,9.82999992371
T164MW-4,2006-04-06,6.73754930496,10.779999733
T164MW-4,2006-07-31,5.65922641754,5.23999977112
T164MW-4,2006-10-16,5.25852060318,5.23999977112
T164MW-4,2007-01-22,5.17301654816,4.57999992371
T164MW-4,2007-04-11,5.32133722305,5.46000003815
T164MW-4,2007-07-09,5.05021572113,4.26999998093
T164MW-4,2007-10-04,4.73919153214,3.51999998093
T164MW-4,2008-01-17,5.02839946747,6.78000020981
T164MW-4,2008-04-30,5.10137605667,5.13000011444
T164MW-4,2008-07-10,4.80922079086,4.03000020981
T164MW-4,2008-10-08,4.47723340988,3.13000011444
T164MW-4,2009-01-26,4.36106348038,4.92999982834
T164MW-4,2010-05-06,5.37991380692,8.30000019073
T164MW-4,2011-01-05,5.22932243347,9.31999969482
T164MW-4,2011-08-03,5.26957941055,5.53000020981
T164MW-4,2012-01-24,4.9946513176,6.36999988556
T164MW-4,2012-05-16,5.3261051178,6.90999984741
T164MW-4,2012-07-27,4.92387723923,6.84000015259
T164MW-4,2012-11-07,4.65518474579,4.53000020981
T166MW-3,2004-03-16,12.1318788528,47.9000015259
T166MW-3,2006-01-31,11.821146965,45.2000007629
T166MW-3,2007-03-22,10.2976970673,46.0400009155
T166MW-3,2008-03-19,8.31031608582,45.7200012207
T168MW-6,1998-06-27,205.040679932,233.13999939
T168MW-6,2002-02-28,212.010986328,233.559997559
T168MW-6,2002-09-25,199.059753418,232.880004883
T168MW-6,2002-12-20,203.049789429,235.050003052
T168MW-6,2003-03-10,211.542663574,233.350006104
T168MW-6,2003-06-24,212.511077881,233.039993286
T168MW-6,2003-09-23,203.809204102,232.619995117
T168MW-6,2003-12-18,204.811843872,233.429992676
T168MW-6,2004-03-26,214.641326904,233.809997559
T168MW-6,2004-06-22,206.30519104,233.169998169
T168MW-6,2004-09-10,200.414535522,232.449996948
T168MW-6,2004-12-29,205.058273315,234.649993896
T168MW-6,2005-02-28,212.569244385,232.63999939
T168MW-6,2005-06-02,217.550109863,233.339996338
T168MW-6,2005-08-31,207.325927734,233.009994507
T168MW-6,2005-12-15,206.282562256,233.550003052
T168MW-6,2006-03-09,216.440841675,234.089996338
T168MW-6,2006-06-21,213.146286011,233.259994507
T168MW-6,2006-09-08,206.097930908,231.119995117
T168MW-6,2006-12-22,204.818054199,233.710006714
T168MW-6,2007-05-17,205.569076538,233.289993286
T168MW-6,2007-09-14,198.275466919,233.130004883
T168MW-6,2008-12-29,193.557876587,233.619995117
T168MW-6,2009-03-13,202.643447876,233.589996338
T168MW-6,2009-06-17,203.583648682,233.429992676
T168MW-6,2009-09-15,197.034805298,232.800003052
T168MW-6,2009-12-02,195.372741699,233.399993896
T168MW-6,2010-03-15,208.707168579,233.660003662
T168MW-6,2010-06-01,209.169494629,233.5
T168MW-6,2010-09-13,201.537109375,232.949996948
T168MW-6,2010-12-03,202.842666626,233.63999939
T168MW-6,2011-03-09,215.890319824,233.660003662
T168MW-6,2011-06-06,210.638870239,233.729995728
T168MW-6,2011-08-30,205.47366333,233.050003052
T168MW-6,2011-12-07,201.193603516,233.380004883
T168MW-6,2012-03-01,202.850158691,233.86000061
T168MW-6,2012-06-29,205.719207764,233.190002441
T168MW-6,2012-09-17,200.183486938,232.460006714
T168MW-6,2012-12-05,205.469894409,234.429992676
T168MW-6,2013-03-07,206.556167603,233.580001831
T168MW-6,2013-06-18,201.311065674,233.029998779
T190MW-8,2002-03-04,212.258010864,248.13999939
T190MW-8,2003-03-19,212.170211792,248.699996948
T190MW-8,2003-09-09,207.667358398,248.190002441
T190MW-8,2004-03-09,214.057556152,248.539993286
T190MW-8,2004-09-08,203.402374268,247.589996338
T190MW-8,2005-03-24,214.223648071,249.630004883
T190MW-8,2005-09-23,208.191390991,247.130004883
T190MW-8,2006-03-16,216.615310669,249.570007324
T190MW-8,2007-03-14,208.6615448,247.990005493
T190MW-8,2007-09-13,201.335296631,246.779998779
T190MW-8,2008-03-13,208.366851807,247.970001221
T190MW-8,2008-09-24,198.436172485,246.410003662
T190MW-8,2009-03-03,200.531478882,250.36000061
T190MW-8,2009-09-21,200.152114868,246.330001831
T190MW-8,2010-03-02,206.538192749,249.529998779
T190MW-8,2011-03-01,214.685760498,249.029998779
T190MW-8,2011-09-13,207.202178955,247.759994507
T196MW-2,2007-05-23,332.850616455,343.339996338
T196MW-2,2007-09-05,332.413085938,342.029998779
T196MW-2,2007-11-21,332.254486084,342.420013428
T196MW-2,2008-03-14,333.416229248,342.600006104
T196MW-2,2008-06-12,332.687194824,342.549987793
T196MW-2,2008-09-25,332.295959473,342.450012207
T196MW-2,2008-12-11,332.204925537,343.709991455
T196MW-2,2010-03-26,333.710418701,345.390014648
T196MW-2,2010-07-28,333.004333496,343.130004883
T196MW-2,2010-10-14,332.629302979,341.269989014
T196MW-3,2007-05-23,332.793518066,343.239990234
T196MW-3,2007-09-05,332.350982666,342.170013428
T196MW-3,2007-11-21,332.190612793,342.579986572
T196MW-3,2008-03-14,333.364074707,342.670013428
T196MW-3,2008-06-12,332.627593994,342.640014648
T196MW-3,2008-09-25,332.232208252,342.459991455
T196MW-3,2008-12-11,332.139892578,344.059997559
T196MW-3,2010-03-26,333.656738281,345.200012207
T196MW-3,2010-07-28,332.948486328,343.0
T196MW-3,2010-10-14,332.568145752,323.160003662
T205MW-8,2005-02-04,27.0373210907,54.2900009155
T205MW-8,2005-06-24,29.3867664337,53.6899986267
T205MW-8,2005-09-12,28.743019104,52.5900001526
T224MW-6,2003-11-14,26.9715633392,53.9799995422
T224MW-6,2004-02-12,27.154384613,54.7299995422
T224MW-6,2004-05-12,27.9856338501,52.2799987793
T224MW-6,2004-08-31,27.3282661438,51.1599998474
T224MW-6,2004-11-29,26.4193725586,53.9300003052
T241MW-3,2002-11-13,22.1545848846,46.0800018311
T241MW-3,2003-04-30,24.4625148773,46.4199981689
T241MW-3,2003-09-08,23.9730224609,45.5200004578
T241MW-3,2003-11-10,23.3255977631,45.9199981689
T241MW-3,2004-03-02,24.4331474304,46.8699989319
T241MW-3,2004-05-06,24.7303009033,45.9900016785
T241MW-3,2004-07-07,24.2072544098,45.8699989319
T241MW-3,2004-10-27,22.9685897827,46.25
T241MW-3,2005-05-11,24.9287490845,46.5699996948
T241MW-3,2005-08-24,24.7882499695,46.4700012207
T244MW-4,2002-01-16,18.339849472,35.3699989319
T244MW-4,2002-04-17,19.2232303619,33.8400001526
T244MW-4,2002-07-15,19.2648277283,32.8899993896
T244MW-4,2002-11-01,18.2002487183,31.2900009155
T244MW-4,2003-01-31,18.4091510773,35.3899993896
T244MW-4,2003-04-16,19.2934513092,36.2799987793
T244MW-4,2003-07-16,19.8376808167,32.8400001526
T244MW-4,2003-10-27,19.1733722687,31.6399993896
T244MW-4,2004-01-22,19.047372818,34.4799995422
T244MW-4,2004-04-19,19.8707752228,33.0299987793
T244MW-4,2004-07-22,19.645275116,31.2600002289
T244MW-4,2004-10-26,18.695520401,32.9599990845
T244MW-4,2005-01-19,18.7122859955,35.8199996948
T244MW-4,2005-04-25,19.7471199036,34.4599990845
T244MW-4,2005-07-26,20.2540740967,33.0999984741
T244MW-4,2005-11-14,19.5897521973,32.4099998474
T244MW-4,2006-02-15,19.9796047211,35.0600013733
T244MW-6,2002-01-16,18.1288928986,36.1399993896
T244MW-6,2002-04-17,18.9992866516,34.5400009155
T244MW-6,2002-07-15,19.0534877777,32.2700004578
T244MW-6,2002-11-01,18.0174179077,30.9200000763
