wellname,time,obsgwl,obsname,weights
NC-122,4/13/2007,-3.45,nc-122_13,1
NC-122,10/11/2007,-35.15,nc-122_14,1
NC-122,4/23/2008,-21.45,nc-122_15,1
NC-122,10/13/2008,-44.85,nc-122_16,1
NC-122,4/13/2009,-22.95,nc-122_17,1
NC-122,10/15/2009,-42.65,nc-122_18,1
NC-122,4/15/2010,-14.85,nc-122_19,1
NC-122,10/22/2010,-36.35,nc-122_20,1
NC-122,4/21/2011,-8.95,nc-122_21,1
NC-122,10/19/2011,-26.25,nc-122_22,1
NC-122,4/23/2012,-15.47,nc-122_23,1
NC-122,10/25/2012,-36.45,nc-122_24,1
NC-122,4/18/2013,-19.85,nc-122_25,1
NC-122,10/23/2013,-44.52,nc-122_26,1
NC-122,3/17/2014,-33.3,nc-122_27,1
NC-122,10/13/2014,-25.35,nc-122_28,1
NC-122,3/23/2015,-8.35,nc-122_29,1
NC-122,10/22/2015,-39.21,nc-122_30,1
NC-122,4/21/2016,-7.15,nc-122_31,1
NC-122,10/13/2016,-30.45,nc-122_32,1
NC-122,4/13/2017,10.31,nc-122_33,1
NC-122,11/8/2017,-23.34,nc-122_34,1
NC-122,4/12/2018,-5.42,nc-122_35,1
NC-122,11/19/2018,-34.18,nc-122_36,1
NC-122,4/23/2019,-4.95,nc-122_37,1
NC-125,4/10/1984,49.1,nc-125_1,1
NC-125,10/18/1984,-8.4,nc-125_2,1
NC-125,6/7/1985,17.1,nc-125_3,1
NC-125,10/16/1985,-1.4,nc-125_4,1
NC-125,3/19/1986,62.1,nc-125_5,1
NC-125,10/29/1986,4.6,nc-125_6,1
NC-125,7/10/1987,4.5,nc-125_7,1
NC-125,11/4/1987,1.1,nc-125_8,1
NC-125,4/22/1988,35.8,nc-125_9,1
NC-125,10/24/1988,2.3,nc-125_10,1
NC-125,5/24/1989,34.7,nc-125_11,1
NC-125,10/25/1990,2.3,nc-125_12,1
NC-125,2/25/1991,5.7,nc-125_13,1
NC-125,4/17/1991,50.3,nc-125_14,1
NC-125,10/19/1991,0.1,nc-125_15,1
NC-125,4/6/1992,58.8,nc-125_16,1
NC-125,11/4/1992,20.1,nc-125_17,1
NC-125,4/23/1993,57.1,nc-125_18,1
NC-125,11/4/1993,20.3,nc-125_19,1
NC-125,4/7/1994,54,nc-125_20,1
NC-125,10/20/1994,23.6,nc-125_21,1
NC-125,5/5/1995,56.6,nc-125_22,1
NC-125,10/26/1995,34.8,nc-125_23,1
NC-125,4/19/1996,61.1,nc-125_24,1
NC-125,10/22/1996,39.1,nc-125_25,1
NC-125,5/9/1997,60.3,nc-125_26,1
NC-125,10/10/1997,39,nc-125_27,1
NC-125,5/14/1998,61.4,nc-125_28,1
NC-125,12/17/1998,60.6,nc-125_29,1
NC-125,5/18/1999,53.3,nc-125_30,1
NC-125,10/22/1999,36.5,nc-125_31,1
NC-125,4/5/2000,57.1,nc-125_32,1
NC-125,10/5/2000,28.6,nc-125_33,1
NC-125,4/9/2001,60.8,nc-125_34,1
NC-125,10/12/2001,34.3,nc-125_35,1
NC-125,4/9/2002,60.2,nc-125_36,1
NC-125,10/7/2002,37.6,nc-125_37,1
NC-125,4/8/2003,61.6,nc-125_38,1
NC-125,10/3/2003,38,nc-125_39,1
NC-125,4/12/2004,59.4,nc-125_40,1
NC-125,10/12/2004,31.3,nc-125_41,1
NC-125,4/12/2005,63,nc-125_42,1
NC-125,10/4/2005,27.8,nc-125_43,1
NC-125,5/1/2006,62.8,nc-125_44,1
NC-125,10/16/2006,30,nc-125_45,1
NC-125,4/10/2007,49.6,nc-125_46,1
NC-125,10/9/2007,15.4,nc-125_47,1
NC-125,4/21/2008,34.8,nc-125_48,1
NC-125,10/6/2008,-0.6,nc-125_49,1
NC-125,4/6/2009,54.8,nc-125_50,1
NC-125,10/12/2009,8.4,nc-125_51,1
NC-125,4/13/2010,60.1,nc-125_52,1
NC-125,10/20/2010,20.3,nc-125_53,1
NC-125,4/19/2011,61.4,nc-125_54,1
NC-125,10/11/2011,36.5,nc-125_55,1
NC-125,4/17/2012,63.15,nc-125_56,1
NC-125,10/18/2012,20.82,nc-125_57,1
NC-125,4/16/2013,54.55,nc-125_58,1
NC-125,10/15/2013,13.6,nc-125_59,1
NC-125,3/14/2014,56.65,nc-125_60,1
NC-125,10/1/2014,30.4,nc-125_61,1
NC-125,3/17/2015,58.09,nc-125_62,1
NC-125,10/15/2015,29.8,nc-125_63,1
NC-125,4/8/2016,61.48,nc-125_64,1
NC-125,10/12/2016,20.64,nc-125_65,1
NC-125,4/20/2017,62.85,nc-125_66,1
NC-125,10/25/2017,35.05,nc-125_67,1
NC-125,4/17/2018,62.23,nc-125_68,1
NC-125,11/16/2018,37.25,nc-125_69,1
NC-125,4/19/2019,62.34,nc-125_70,1
NC-126,5/24/1984,35.9,nc-126_1,1
NC-126,10/18/1984,-15.3,nc-126_2,1
NC-126,6/7/1985,12.2,nc-126_3,1
NC-126,10/16/1985,3.7,nc-126_4,1
NC-126,3/19/1986,63.2,nc-126_5,1
NC-126,10/30/1986,13.2,nc-126_6,1
NC-126,7/10/1987,5.4,nc-126_7,1
NC-126,11/4/1987,6.2,nc-126_8,1
NC-126,4/22/1988,31.2,nc-126_9,1
NC-126,10/24/1988,5.2,nc-126_10,1
NC-126,10/4/1989,10.2,nc-126_11,1
NC-126,4/3/1990,31.9,nc-126_12,1
NC-126,10/25/1990,4.7,nc-126_13,1
NC-126,2/25/1991,11.7,nc-126_14,1
NC-126,4/17/1991,51.9,nc-126_15,1
NC-126,10/19/1991,1.9,nc-126_16,1
NC-126,4/6/1992,59.8,nc-126_17,1
NC-126,11/4/1992,21.7,nc-126_18,1
NC-126,4/23/1993,58.8,nc-126_19,1
NC-126,11/4/1993,23.2,nc-126_20,1
NC-126,4/7/1994,55.3,nc-126_21,1
NC-126,10/20/1994,24.2,nc-126_22,1
NC-126,5/5/1995,55.6,nc-126_23,1
NC-126,10/26/1995,36.7,nc-126_24,1
NC-126,4/19/1996,62.7,nc-126_25,1
NC-126,10/22/1996,39.5,nc-126_26,1
NC-126,5/9/1997,61.6,nc-126_27,1
NC-126,10/10/1997,40.2,nc-126_28,1
NC-126,5/4/1998,63.4,nc-126_29,1
NC-126,12/17/1998,62.7,nc-126_30,1
NC-126,5/18/1999,53.4,nc-126_31,1
NC-126,4/5/2000,58.3,nc-126_32,1
NC-126,10/5/2000,16.7,nc-126_33,1
NC-126,4/9/2001,62.7,nc-126_34,1
NC-126,10/12/2001,36.3,nc-126_35,1
NC-126,4/9/2002,63.7,nc-126_36,1
NC-126,10/7/2002,39.5,nc-126_37,1
NC-126,4/8/2003,63.8,nc-126_38,1
NC-126,10/3/2003,40,nc-126_39,1
NC-126,4/12/2004,61.2,nc-126_40,1
NC-126,10/14/2004,33.1,nc-126_41,1
NC-126,4/12/2005,64.8,nc-126_42,1
NC-126,10/4/2005,29,nc-126_43,1
NC-126,5/1/2006,64.6,nc-126_44,1
NC-126,10/16/2006,31.1,nc-126_45,1
NC-126,4/10/2007,48.3,nc-126_46,1
NC-126,10/9/2007,16.8,nc-126_47,1
NC-126,4/21/2008,33.6,nc-126_48,1
NC-126,10/6/2008,1.4,nc-126_49,1
NC-126,4/6/2009,55.2,nc-126_50,1
NC-126,10/12/2009,10.2,nc-126_51,1
NC-126,4/13/2010,61.2,nc-126_52,1
NC-126,10/20/2010,22.4,nc-126_53,1
NC-126,4/19/2011,63.2,nc-126_54,1
NC-126,10/11/2011,38,nc-126_55,1
NC-126,4/17/2012,64.8,nc-126_56,1
NC-126,10/18/2012,19.34,nc-126_57,1
NC-126,4/16/2013,55.97,nc-126_58,1
NC-126,3/14/2014,58,nc-126_59,1
NC-126,10/1/2014,31.99,nc-126_60,1
NC-126,3/17/2015,59.3,nc-126_61,1
NC-126,10/15/2015,30.94,nc-126_62,1
NC-126,4/8/2016,63.09,nc-126_63,1
NC-126,10/12/2016,21.42,nc-126_64,1
NC-126,4/20/2017,64.63,nc-126_65,1
NC-126,10/25/2017,36.57,nc-126_66,1
NC-126,4/17/2018,63.55,nc-126_67,1
NC-126,11/16/2018,38.81,nc-126_68,1
NC-126,4/19/2019,64.12,nc-126_69,1
NC-128,4/10/1984,335.7,nc-128_1,1
NC-128,10/10/1984,329.7,nc-128_2,1
NC-128,6/6/1985,335.7,nc-128_3,1
NC-128,10/16/1985,331.2,nc-128_4,1
NC-128,3/19/1986,339.2,nc-128_5,1
NC-128,10/29/1986,331.2,nc-128_6,1
NC-128,7/9/1987,333.9,nc-128_7,1
NC-128,11/3/1987,330.2,nc-128_8,1
NC-128,4/18/1988,334.2,nc-128_9,1
NC-128,10/25/1988,331.7,nc-128_10,1
NC-128,5/25/1989,335.2,nc-128_11,1
NC-128,10/5/1989,331.5,nc-128_12,1
NC-128,4/4/1990,336.2,nc-128_13,1
NC-128,10/25/1990,330.7,nc-128_14,1
NC-128,2/25/1991,331.2,nc-128_15,1
NC-128,4/17/1991,337.5,nc-128_16,1
NC-128,10/17/1991,331.4,nc-128_17,1
NC-128,4/6/1994,338,nc-128_18,1
NC-128,11/4/1992,331,nc-128_19,1
NC-128,4/23/1993,336.1,nc-128_20,1
NC-128,11/4/1992,331,nc-128_21,1
NC-128,4/23/1993,336.1,nc-128_22,1
NC-128,11/2/1993,332,nc-128_23,1
NC-128,4/7/1994,335.8,nc-128_24,1
NC-128,10/13/1994,331.4,nc-128_25,1
NC-128,5/4/1995,338.5,nc-128_26,1
NC-128,10/24/1995,331.8,nc-128_27,1
NC-128,4/11/1996,337.7,nc-128_28,1
NC-128,10/21/1996,329.7,nc-128_29,1
NC-128,5/2/1997,334.7,nc-128_30,1
NC-128,10/7/1997,330.6,nc-128_31,1
NC-128,5/14/1998,336.9,nc-128_32,1
NC-128,10/22/1998,331.6,nc-128_33,1
NC-128,5/17/1999,337.2,nc-128_34,1
NC-128,10/21/1999,331.4,nc-128_35,1
NC-128,4/4/2000,337,nc-128_36,1
NC-128,10/5/2000,330.9,nc-128_37,1
NC-128,4/6/2001,336.5,nc-128_38,1
NC-128,10/12/2001,330.3,nc-128_39,1
NC-128,4/9/2002,336.9,nc-128_40,1
NC-128,10/7/2002,331,nc-128_41,1
NC-128,4/7/2003,337.7,nc-128_42,1
NC-128,10/3/2003,331.6,nc-128_43,1
NC-128,4/12/2004,336.2,nc-128_44,1
NC-128,10/12/2004,330.6,nc-128_45,1
NC-128,4/12/2005,338.1,nc-128_46,1
NC-128,10/4/2005,331.3,nc-128_47,1
NC-128,4/28/2006,339.2,nc-128_48,1
NC-128,10/16/2006,331.3,nc-128_49,1
NC-128,4/10/2007,335.8,nc-128_50,1
NC-128,10/9/2007,330.5,nc-128_51,1
NC-128,4/21/2008,335.3,nc-128_52,1
NC-128,10/6/2008,330.2,nc-128_53,1
NC-128,4/19/2011,337.4,nc-128_54,1
NC-128,10/20/2010,331,nc-128_55,1
NC-128,4/13/2010,338.5,nc-128_56,1
NC-128,10/12/2009,330.7,nc-128_57,1
NC-128,4/6/2009,336.5,nc-128_58,1
NC-128,10/11/2011,331.4,nc-128_59,1
NC-128,4/17/2012,338.83,nc-128_60,1
NC-128,10/17/2012,330.58,nc-128_61,1
NC-128,4/16/2013,334.61,nc-128_62,1
NC-128,10/15/2013,330.1,nc-128_63,1
NC-128,3/13/2014,337.7,nc-128_64,1
NC-128,10/1/2014,331.2,nc-128_65,1
NC-128,3/4/2015,337.2,nc-128_66,1
NC-128,8/10/2015,331.67,nc-128_67,1
NC-128,10/14/2015,330.45,nc-128_68,1
NC-128,12/29/2015,333.14,nc-128_69,1
NC-128,11/16/2015,329.7,nc-128_70,1
NC-128,1/25/2016,337.82,nc-128_71,1
NC-128,4/8/2016,337.43,nc-128_72,1
NC-128,5/25/2016,334.75,nc-128_73,1
NC-128,3/24/2016,338.02,nc-128_74,1
NC-128,10/11/2016,330.5,nc-128_75,1
NC-128,11/17/2016,333.2,nc-128_76,1
NC-128,6/15/2016,333.75,nc-128_77,1
NC-128,7/18/2016,332.45,nc-128_78,1
NC-128,8/30/2016,331.45,nc-128_79,1
NC-128,9/26/2016,330.88,nc-128_80,1
NC-128,12/28/2016,337.49,nc-128_81,1
NC-128,1/30/2017,338.14,nc-128_82,1
NC-128,2/27/2017,338.29,nc-128_83,1
NC-128,3/28/2017,337.39,nc-128_84,1
NC-128,4/10/2017,339.37,nc-128_85,1
NC-128,5/30/2017,335.69,nc-128_86,1
NC-128,6/22/2017,334.45,nc-128_87,1
NC-128,7/14/2017,333.21,nc-128_88,1
NC-128,8/29/2017,331.88,nc-128_89,1
NC-128,9/13/2017,331.5,nc-128_90,1
NC-128,3/13/2014,337.7,nc-128_91,1
NC-128,4/10/2017,339.37,nc-128_92,1
NC-128,10/3/2017,331.05,nc-128_93,1
NC-128,11/27/2017,330.9,nc-128_94,1
NC-128,12/28/2017,331.48,nc-128_95,1
NC-128,1/22/2018,332.93,nc-128_96,1
NC-128,2/28/2018,334.85,nc-128_97,1
NC-128,3/29/2018,338.15,nc-128_98,1
NC-128,4/18/2018,337.85,nc-128_99,1
NC-128,5/23/2018,335.38,nc-128_100,1
NC-128,10/17/2018,330.6,nc-128_101,1
NC-128,9/17/2018,331,nc-128_102,1
NC-128,8/15/2018,331.9,nc-128_103,1
NC-128,7/10/2018,333.06,nc-128_104,1
NC-128,6/12/2018,334.25,nc-128_105,1
NC-128,12/31/2018,332.78,nc-128_106,1
NC-128,1/30/2019,337.64,nc-128_107,1
NC-128,4/9/2019,339.25,nc-128_108,1
NC-128,6/12/2019,336.1,nc-128_109,1
NC-128,8/21/2019,332.2,nc-128_110,1
NC-128,7/23/2019,333.75,nc-128_111,1
NC-128,9/17/2019,331.92,nc-128_113,1
NC-128,5/22/2019,336.19,nc-128_114,1
NC-130,4/10/1984,168.7,nc-130_1,1
NC-130,10/10/1984,169.7,nc-130_2,1
NC-130,6/10/1985,166.7,nc-130_3,1
NC-130,10/16/1985,159.7,nc-130_4,1
NC-130,3/19/1986,172.7,nc-130_5,1
NC-130,10/29/1986,163.7,nc-130_6,1
NC-130,7/9/1987,163.7,nc-130_7,1
NC-130,11/3/1987,161.4,nc-130_8,1
NC-130,4/18/1988,160.7,nc-130_9,1
NC-130,10/25/1988,162.2,nc-130_10,1
NC-130,5/25/1989,167.5,nc-130_11,1
NC-130,10/5/1989,162.2,nc-130_12,1
NC-130,4/4/1990,167.3,nc-130_13,1
NC-130,10/25/1990,162.7,nc-130_14,1
NC-130,4/18/1991,167.6,nc-130_15,1
NC-130,10/17/1991,158,nc-130_16,1
NC-130,4/7/1992,168.2,nc-130_17,1
NC-130,11/4/1992,162.9,nc-130_18,1
NC-130,4/23/1993,171.9,nc-130_19,1
NC-130,11/4/1993,162.4,nc-130_20,1
NC-130,4/7/1994,169,nc-130_21,1
NC-130,10/14/1994,158.7,nc-130_22,1
NC-130,5/5/1995,170.3,nc-130_23,1
NC-130,10/24/1995,157,nc-130_24,1
NC-130,4/11/1996,167.2,nc-130_25,1
NC-130,10/21/1996,146,nc-130_26,1
NC-130,5/9/1997,150.1,nc-130_27,1
NC-130,10/7/1997,159.3,nc-130_28,1
NC-130,5/14/1998,167.4,nc-130_29,1
NC-130,10/23/1998,141.1,nc-130_30,1
NC-130,5/17/1999,151.3,nc-130_31,1
NC-130,10/21/1999,159.3,nc-130_32,1
NC-130,4/4/2000,169,nc-130_33,1
NC-130,10/5/2000,160.7,nc-130_34,1
NC-130,4/9/2001,168.1,nc-130_35,1
NC-132,4/9/1984,131.7,nc-132_1,1
NC-132,10/10/1984,107.7,nc-132_2,1
NC-132,6/7/1985,131.2,nc-132_3,1
NC-132,10/16/1985,129.2,nc-132_4,1
NC-132,3/19/1986,137.7,nc-132_5,1
NC-132,10/29/1986,129.2,nc-132_6,1
NC-132,4/10/1987,127,nc-132_7,1
NC-132,11/4/1987,126.2,nc-132_8,1
NC-132,4/18/1988,131.1,nc-132_9,1
NC-132,10/25/1988,125.9,nc-132_10,1
NC-132,5/25/1989,130.4,nc-132_11,1
NC-132,10/5/1989,124.9,nc-132_12,1
NC-132,4/4/1990,128.3,nc-132_13,1
NC-132,10/25/1990,123.2,nc-132_14,1
NC-132,2/25/1991,120.9,nc-132_15,1
NC-132,4/17/1991,131.3,nc-132_16,1
NC-132,10/17/1991,127.2,nc-132_17,1
NC-132,4/6/1992,133.5,nc-132_18,1
NC-132,11/4/1992,123.7,nc-132_19,1
NC-132,4/23/1993,133.4,nc-132_20,1
NC-132,11/4/1993,123.6,nc-132_21,1
NC-132,4/7/1994,129.1,nc-132_22,1
NC-132,10/14/1994,122.7,nc-132_23,1
NC-132,5/5/1995,134.5,nc-132_24,1
NC-132,10/24/1995,123.1,nc-132_25,1
NC-132,4/11/1996,134.2,nc-132_26,1
NC-132,10/21/1996,122.7,nc-132_27,1
NC-132,4/30/1997,100.5,nc-132_28,1
NC-132,10/7/1997,117,nc-132_29,1
NC-132,5/14/1998,133.1,nc-132_30,1
NC-132,10/22/1998,120.5,nc-132_31,1
NC-132,5/17/1999,132.2,nc-132_32,1
NC-132,10/21/1999,98.8,nc-132_33,1
NC-132,4/4/2000,132.6,nc-132_34,1
NC-132,10/5/2000,117.3,nc-132_35,1
NC-132,4/9/2001,119.9,nc-132_36,1
NC-132,10/12/2001,114.2,nc-132_37,1
NC-132,4/9/2002,130.9,nc-132_38,1
NC-132,10/7/2002,97.9,nc-132_39,1
NC-132,4/7/2003,131,nc-132_40,1
NC-132,10/3/2003,117.9,nc-132_41,1
NC-132,4/12/2004,131.9,nc-132_42,1
NC-132,10/12/2004,115.6,nc-132_43,1
NC-132,4/12/2005,133.5,nc-132_44,1
NC-132,10/4/2005,118.1,nc-132_45,1
NC-132,4/28/2006,134.5,nc-132_46,1
NC-132,10/16/2006,120.5,nc-132_47,1
NC-132,4/10/2007,123.1,nc-132_48,1
NC-132,10/9/2007,112.2,nc-132_49,1
NC-132,5/5/2008,125.3,nc-132_50,1
NC-132,10/6/2008,112.4,nc-132_51,1
NC-132,4/6/2009,123.3,nc-132_52,1
NC-132,10/12/2009,109.8,nc-132_53,1
NC-132,4/13/2010,130.4,nc-132_54,1
NC-132,10/20/2010,115.8,nc-132_55,1
NC-132,4/19/2011,132.6,nc-132_56,1
NC-132,10/11/2011,122.4,nc-132_57,1
NC-132,4/17/2012,130.49,nc-132_58,1
NC-132,10/23/2012,116.32,nc-132_59,1
NC-132,4/18/2013,128.03,nc-132_60,1
NC-132,10/15/2013,113.55,nc-132_61,1
NC-132,3/14/2014,117.05,nc-132_62,1
NC-132,10/1/2014,110.75,nc-132_63,1
NC-132,3/16/2015,126.6,nc-132_64,1
NC-132,10/12/2015,111.75,nc-132_65,1
NC-132,11/16/2015,113.14,nc-132_66,1
NC-132,12/29/2015,116.16,nc-132_67,1
NC-132,1/25/2016,117.55,nc-132_68,1
NC-132,3/28/2016,130.4,nc-132_69,1
NC-132,4/6/2016,129.68,nc-132_70,1
NC-132,5/25/2016,127.51,nc-132_71,1
NC-132,6/15/2016,124.81,nc-132_72,1
NC-132,8/30/2016,115.6,nc-132_73,1
NC-132,10/12/2016,113.5,nc-132_74,1
NC-132,11/17/2016,117.42,nc-132_75,1
NC-132,12/28/2016,121.7,nc-132_76,1
NC-132,1/30/2017,132.49,nc-132_77,1
NC-132,2/27/2017,134.41,nc-132_78,1
NC-132,3/28/2017,133.41,nc-132_79,1
NC-132,4/6/2017,133.24,nc-132_80,1
NC-132,5/30/2017,130.8,nc-132_81,1
NC-132,6/22/2017,127.35,nc-132_82,1
NC-132,7/14/2017,123.61,nc-132_83,1
NC-132,9/13/2017,115.66,nc-132_84,1
NC-132,10/25/2017,115.75,nc-132_85,1
NC-132,11/27/2017,118.62,nc-132_86,1
NC-132,12/28/2017,119.95,nc-132_87,1
NC-132,1/22/2018,121.13,nc-132_88,1
NC-132,2/28/2018,118.05,nc-132_89,1
NC-132,3/29/2018,121.85,nc-132_90,1
NC-132,4/17/2018,122.17,nc-132_91,1
NC-132,5/23/2018,122.57,nc-132_92,1
NC-132,7/12/2018,121.8,nc-132_93,1
NC-132,7/30/2018,115.98,nc-132_94,1
NC-132,8/21/2018,113.96,nc-132_95,1
NC-132,9/17/2018,111.84,nc-132_96,1
NC-132,10/24/2018,112.25,nc-132_97,1
NC-132,12/31/2018,116.41,nc-132_98,1
NC-132,1/30/2019,124.38,nc-132_99,1
NC-132,3/5/2019,133.61,nc-132_100,1
NC-132,3/28/2019,132.4,nc-132_101,1
NC-132,4/9/2019,132.1,nc-132_102,1
NC-132,5/22/2019,130.33,nc-132_103,1
NC-132,8/21/2019,119.88,nc-132_104,1
NC-132,9/17/2019,116.59,nc-132_105,1
NC-133,4/9/1984,85.7,nc-133_1,1
NC-133,10/10/1984,78.7,nc-133_2,1
NC-133,6/11/1985,83.4,nc-133_3,1
NC-133,10/16/1985,74.7,nc-133_4,1
NC-133,2/5/1986,85.8,nc-133_5,1
NC-133,3/19/1986,86.7,nc-133_6,1
NC-133,10/29/1986,77.2,nc-133_7,1
NC-133,7/10/1987,77.7,nc-133_8,1
NC-133,11/4/1987,72.3,nc-133_9,1
NC-133,4/22/1988,80.7,nc-133_10,1
NC-133,10/25/1988,73.7,nc-133_11,1
NC-133,10/5/1989,76,nc-133_12,1
NC-133,10/5/1989,76,nc-133_13,1
NC-133,4/3/1990,78.1,nc-133_14,1
NC-133,10/25/1990,73.7,nc-133_15,1
NC-133,2/25/1991,72.2,nc-133_16,1
NC-133,4/17/1991,85.5,nc-133_17,1
NC-133,10/17/1991,75.6,nc-133_18,1
NC-133,4/6/1992,85.8,nc-133_19,1
NC-133,11/4/1992,76.3,nc-133_20,1
NC-133,4/23/1993,85.8,nc-133_21,1
NC-133,11/4/1993,75.9,nc-133_22,1
NC-133,4/7/1994,81.7,nc-133_23,1
NC-133,10/14/1994,76.8,nc-133_24,1
NC-133,5/5/1995,85.7,nc-133_25,1
NC-133,10/26/1995,78.1,nc-133_26,1
NC-133,4/12/1996,86.5,nc-133_27,1
NC-133,10/26/1996,78.1,nc-133_28,1
NC-133,4/30/1997,83.4,nc-133_29,1
NC-133,10/7/1997,76.1,nc-133_30,1
NC-133,5/14/1998,86,nc-133_31,1
NC-133,10/23/1998,77.8,nc-133_32,1
NC-133,5/18/1999,85.6,nc-133_33,1
NC-133,10/21/1999,76.7,nc-133_34,1
NC-133,4/4/2000,86.2,nc-133_35,1
NC-133,10/5/2000,75.6,nc-133_36,1
NC-133,4/9/2001,83.3,nc-133_37,1
NC-133,10/12/2001,73.5,nc-133_38,1
NC-133,4/9/2002,85.5,nc-133_39,1
NC-133,10/7/2002,74.8,nc-133_40,1
NC-133,4/7/2003,85.9,nc-133_41,1
NC-133,10/3/2003,76.7,nc-133_42,1
NC-133,4/12/2004,85.5,nc-133_43,1
NC-133,10/12/2004,75,nc-133_44,1
NC-133,4/12/2005,87.3,nc-133_45,1
NC-133,10/4/2005,77.1,nc-133_46,1
NC-133,4/28/2006,86.7,nc-133_47,1
NC-133,10/16/2006,74.6,nc-133_48,1
NC-133,4/10/2007,80.1,nc-133_49,1
NC-133,10/9/2007,73.3,nc-133_50,1
NC-133,4/21/2008,77,nc-133_51,1
NC-133,10/6/2008,74.4,nc-133_52,1
NC-133,4/6/2009,84.6,nc-133_53,1
NC-133,10/12/2009,73.4,nc-133_54,1
NC-133,4/13/2010,87.7,nc-133_55,1
NC-133,10/20/2010,75.4,nc-133_56,1
NC-133,4/19/2011,86.3,nc-133_57,1
NC-133,10/11/2011,78.15,nc-133_58,1
NC-133,4/17/2012,87.17,nc-133_59,1
NC-133,10/17/2012,75.55,nc-133_60,1
NC-133,4/16/2013,83.4,nc-133_61,1
NC-133,10/15/2013,74.5,nc-133_62,1
NC-133,3/14/2014,76.7,nc-133_63,1
NC-133,10/1/2014,73.8,nc-133_64,1
NC-133,3/16/2015,84.25,nc-133_65,1
NC-133,8/10/2015,76.7,nc-133_66,1
NC-133,10/12/2015,74.12,nc-133_67,1
NC-133,11/16/2015,73,nc-133_68,1
NC-133,12/29/2015,74.59,nc-133_69,1
NC-133,1/26/2016,83.93,nc-133_70,1
NC-133,3/28/2016,87.04,nc-133_71,1
NC-133,4/6/2016,86.31,nc-133_72,1
NC-133,5/25/2016,82,nc-133_73,1
NC-133,6/15/2016,80.2,nc-133_74,1
NC-133,7/19/2016,75.74,nc-133_75,1
NC-133,8/30/2016,71.86,nc-133_76,1
NC-133,9/26/2016,73.75,nc-133_77,1
NC-133,10/12/2016,74.76,nc-133_78,1
NC-133,11/18/2016,76.25,nc-133_79,1
NC-133,1/30/2017,87.49,nc-133_80,1
NC-133,2/27/2017,87.66,nc-133_81,1
NC-133,3/28/2017,87.25,nc-133_82,1
NC-133,4/6/2017,86.69,nc-133_83,1
NC-133,5/30/2017,82.84,nc-133_84,1
NC-133,6/21/2017,78.42,nc-133_85,1
NC-133,7/14/2017,78.75,nc-133_86,1
NC-133,8/29/2017,76.08,nc-133_87,1
NC-133,9/13/2017,76.65,nc-133_88,1
NC-133,10/25/2017,74.71,nc-133_89,1
NC-133,11/27/2017,76.21,nc-133_90,1
NC-133,12/28/2017,76.3,nc-133_91,1
NC-133,1/29/2018,77.52,nc-133_92,1
NC-133,2/28/2018,77.46,nc-133_93,1
NC-133,3/29/2018,83.33,nc-133_94,1
NC-133,4/18/2018,83.76,nc-133_95,1
NC-133,5/30/2018,81.2,nc-133_96,1
NC-133,6/12/2018,78.23,nc-133_97,1
NC-133,7/10/2018,75.03,nc-133_98,1
NC-133,8/15/2018,69.3,nc-133_99,1
NC-133,9/19/2018,73.51,nc-133_100,1
NC-133,10/29/2018,75.17,nc-133_101,1
NC-133,12/31/2018,77.54,nc-133_102,1
NC-133,1/30/2019,86.67,nc-133_103,1
NC-133,3/5/2019,87.7,nc-133_104,1
NC-133,3/28/2019,87.51,nc-133_105,1
NC-133,4/9/2019,86.98,nc-133_106,1
NC-133,5/22/2019,86.1,nc-133_107,1
NC-133,6/12/2019,84.44,nc-133_108,1
NC-133,7/23/2019,81.35,nc-133_109,1
NC-133,8/21/2019,79.26,nc-133_110,1
NC-133,9/17/2019,77.49,nc-133_111,1
NC-134,4/9/1984,73.4,nc-134_1,1
NC-134,10/10/1984,66.4,nc-134_2,1
NC-134,6/11/1985,70.4,nc-134_3,1
NC-134,10/16/1985,67.4,nc-134_4,1
NC-134,3/19/1986,79.2,nc-134_5,1
NC-134,10/29/1986,67.6,nc-134_6,1
NC-134,7/10/1987,64.2,nc-134_7,1
NC-134,11/5/1987,63.7,nc-134_8,1
NC-134,4/25/1988,69.7,nc-134_9,1
NC-134,10/25/1988,63.8,nc-134_10,1
NC-134,5/24/1989,71,nc-134_11,1
NC-134,10/5/1989,65.9,nc-134_12,1
NC-134,4/3/1990,68.9,nc-134_13,1
NC-134,10/25/1990,69.9,nc-134_14,1
NC-134,2/25/1991,62.1,nc-134_15,1
NC-134,4/17/1991,73.5,nc-134_16,1
NC-134,10/18/1991,64.5,nc-134_17,1
NC-134,4/6/1992,71.6,nc-134_18,1
NC-134,11/4/1992,62.4,nc-134_19,1
NC-134,4/26/1993,72.5,nc-134_20,1
NC-134,11/5/1993,64.2,nc-134_21,1
NC-134,4/7/1994,71.2,nc-134_22,1
NC-134,10/14/1994,65.4,nc-134_23,1
NC-134,5/5/1995,73.4,nc-134_24,1
NC-134,10/26/1995,66,nc-134_25,1
NC-134,4/12/1996,74.4,nc-134_26,1
NC-134,10/22/1996,66,nc-134_27,1
NC-134,4/30/1997,70.6,nc-134_28,1
NC-134,10/7/1997,64.7,nc-134_29,1
NC-134,5/14/1998,73.4,nc-134_30,1
NC-134,10/23/1998,67,nc-134_31,1
NC-134,5/18/1999,72.3,nc-134_32,1
NC-134,10/22/1999,60.7,nc-134_33,1
